idle, timer, state
2374,52327,3
540,49507,3
3133,48433,3
4115,44907,3
4362,40436,3
4136,35731,3
4317,31250,3
4391,26624,3
4119,21866,3
4362,17394,3
4213,12671,3
4241,8087,3
3390,3465,3
524,447543,3
4190,446622,3
524,442065,3
3371,441151,3
275,437462,2
3732,436849,3
4151,432750,3
4328,428212,3
4364,423506,3
4397,418778,3
4335,414011,3
4349,409313,3
4386,404579,3
2150,399846,3
524,397425,3
1022,396620,3
4113,395286,3
4410,390813,3
4374,386034,3
4246,381294,3
4161,376646,3
4374,372105,3
4240,367348,3
4257,362739,3
4264,358112,3
4319,353511,3
4252,348831,3
3910,344211,3
89,340091,1
193,339682,2
75,339280,1
89,339068,1
119,338824,2
81,338524,1
85,338298,1
197,338064,2
9,337666,1
31,337612,1
30,337532,1
32,337449,1
34,337360,1
32,337270,1
32,337182,1
32,337094,1
32,337007,1
32,336921,1
32,336833,1
33,336745,1
32,336657,1
31,336569,1
11,336483,1
14,336441,1
14,336399,1
15,336358,1
15,336315,1
14,336273,1
15,336231,1
14,336189,1
15,336147,1
14,336105,1
14,336063,1
15,336021,1
14,335978,1
14,335937,1
14,335894,1
14,335852,1
14,335810,1
14,335768,1
15,335726,1
14,335684,1
14,335641,1
14,335600,1
15,335558,1
14,335516,1
14,335473,1
17,335432,1
88,335216,1
18,335121,1
23,335098,1
26,335070,1
19,335039,1
31,335016,1
108,334980,2
17,334867,1
156,334845,2
317,334685,3
2908,334310,3
295,334310,2
4328,330604,3
4400,325924,3
4343,321170,3
4234,316481,3
4262,311893,3
3315,307273,3
44,303715,1
285,303388,2
131,302793,2
3708,302449,3
58,298435,1
536,298232,3
164,297465,2
2565,296996,3
76,294110,1
3724,293822,3
69,289779,1
3776,289564,3
41,285482,1
3815,285312,3
78,281181,1
3769,280936,3
62,276850,1
3768,276638,3
58,272550,1
3782,272348,3
41,268249,1
3807,268080,3
41,263952,1
3802,263781,3
47,259643,1
3809,259462,3
59,255337,1
3790,255133,3
41,251028,1
3820,250859,3
7,246723,1
58,246685,1
3719,246495,3
172,242510,2
187,217,2
101,933,2
556,612,3
785,847,3
784,846,3
101,848,2
160,483,2
69,51,1
937,969,3
779,836,3
773,831,3
628,818,3
134,819,2
380,462,3
777,819,3
2136,231520,3
224,229010,2
3942,228533,3
232,224219,2
10,223717,1
3810,223657,3
213,219490,2
3905,219013,3
10,214730,1
202,214675,2
3860,214219,3
269,209979,2
3822,209439,3
224,205232,2
3798,204743,3
2441,200128,3
1015,197442,3
4355,196050,3
4286,191335,3
4136,186660,3
4322,182172,3
4153,177496,3
4367,172980,3
4248,168239,3
4160,163600,3
4378,159072,3
4343,154329,3
4365,149603,3
4335,144897,3
4412,140193,3
4319,135441,3
4251,130756,3
4354,126137,3
4274,121450,3
4396,116814,3
4150,112051,3
4250,107519,3
4225,102903,3
597,98298,3
3481,97453,3
4141,93603,3
4360,89110,3
4245,84437,3
4265,79835,3
4340,75191,3
4253,70501,3
4286,65887,3
4325,61215,3
2615,56506,3
51,53648,1
1164,53461,3
4382,52013,3
4265,47274,3
4163,42634,3
4268,38120,3
4176,33510,3
4356,28969,3
4247,24245,3
4367,19612,3
4323,14907,3
4361,10210,3
4274,5505,3
112,859,2
594,649,3
2128,116003,3
738,113624,3
4155,112537,3
4236,108025,3
4332,103434,3
4306,98752,3
4301,94083,3
4250,89429,3
4309,84798,3
4399,80123,3
4371,75354,3
4373,70651,3
4348,65938,3
4168,61211,3
4355,56671,3
4324,51950,3
4352,47253,3
4354,42524,3
4163,37791,3
4361,33282,3
4201,28541,3
4307,23972,3
4367,19299,3
642,14568,3
3432,13675,3
4084,9846,3
4211,5372,3
723,778,3
3107,114778,3
4177,111295,3
4167,106770,3
4366,102246,3
4328,97508,3
4200,92800,3
4151,88277,3
4261,83772,3
4414,79155,3
4306,74389,3
4368,69670,3
4254,64922,3
4385,60293,3
4221,55516,3
4401,50904,3
4213,46136,3
4285,41568,3
1697,36876,3
2304,34920,3
3200,32247,3
742,28807,3
60,27756,1
670,27609,3
54,26732,1
40,26591,1
51,26492,1
39,26372,1
51,26275,1
137,26156,2
49,25841,1
44,25713,1
47,25607,1
24,25496,1
24,25430,1
24,25363,1
23,25297,1
24,25233,1
24,25167,1
24,25102,1
11,25035,1
22,24998,1
15,24941,1
14,24899,1
14,24861,1
13,24823,1
13,24785,1
14,24746,1
14,24708,1
14,24668,1
14,24629,1
14,24589,1
13,24549,1
14,24512,1
14,24472,1
14,24433,1
14,24394,1
14,24355,1
13,24315,1
14,24277,1
14,24237,1
14,24198,1
14,24159,1
14,24120,1
14,24081,1
14,24041,1
18,24003,1
13,23953,1
14,23916,1
20,23876,1
61,23828,1
46,23691,1
6,23583,1
10,23564,1
44,23395,1
15,23348,1
284,23329,2
8,23030,1
80,22971,1
828,22887,3
20,22056,1
25,22032,1
9,22003,1
570,21992,3
2,21249,1
2062,21221,3
4253,18919,3
4334,14341,3
4057,9670,3
4313,5299,3
549,643,3
3276,27589,3
4120,23939,3
4321,19501,3
254,14841,2
290,14189,2
48,13604,1
118,13359,2
921,13026,3
802,11882,3
118,10899,2
410,10509,3
758,9836,3
827,8907,3
830,7903,3
295,6848,2
188,6270,2
813,5899,3
821,4907,3
1514,3849,3
60,2060,1
889,1984,3
794,902,3
1442,2552,3
715,816,3
2497,2610,3
2354,2464,3
814,231571,3
3908,230475,3
3900,226246,3
3886,222025,3
3925,217819,3
3910,213576,3
3901,209348,3
3907,205128,3
2960,200888,3
715,197697,3
3940,196660,3
4129,192405,3
4143,187877,3
4315,183386,3
4215,178705,3
4259,174119,3
4165,169481,3
4258,164906,3
4363,160267,3
4244,155528,3
4163,150884,3
4209,146351,3
4036,141773,3
4349,137366,3
4135,132661,3
4335,128161,3
4346,123460,3
4226,118757,3
4338,114154,3
4355,109446,3
4246,104713,3
2189,100118,3
1784,97673,3
4224,95534,3
10,90954,1
4342,90903,3
4366,86206,3
4210,81475,3
4109,76863,3
4365,72390,3
4051,67667,3
4359,63258,3
4341,58532,3
3758,53517,3
104,49408,2
3788,49000,3
78,44815,1
3932,44465,3
73,40163,1
3939,39788,3
83,35486,1
3898,35112,3
89,30816,1
3904,30443,3
113,26154,2
3968,25731,3
113,21394,2
3949,20974,3
125,16693,2
3789,16256,3
127,12095,2
631,11645,3
3054,10767,3
114,7345,2
3780,6885,3
38,2727,1
2410,2481,3
1232,499995,3
130,498447,2
502,497692,3
3000,496988,3
114,493634,2
3855,493120,3
117,488931,2
3896,488500,3
118,484220,2
3746,483772,3
111,479638,2
9,479207,1
3913,479150,3
116,474883,2
3738,474456,3
41,470345,1
3949,470063,3
4382,465749,3
4357,460982,3
4253,456246,3
4359,451623,3
4154,446937,3
4167,442428,3
4256,437902,3
4256,433298,3
4339,428678,3
4362,423982,3
4371,419262,3
4353,414515,3
4198,409780,3
9,405207,1
4273,405154,3
2345,400528,3
53,397929,1
1385,397673,3
4150,395958,3
4374,391448,3
4334,386706,3
4207,381998,3
4235,377418,3
4105,372812,3
4285,368348,3
4350,363690,3
4373,358970,3
4221,354230,3
4362,349635,3
4211,344950,3
4247,340387,3
4359,335772,3
4304,331056,3
4390,326376,3
4366,321606,3
4364,316863,3
4244,312103,3
3115,307494,3
279,304117,2
139,110,2
148,868,2
373,434,3
771,834,3
770,833,3
777,836,3
72,729,1
248,451,2
9,298111,1
93,298003,1
104,297706,2
3065,297313,3
235,293889,2
3681,293330,3
219,289285,2
3731,288806,3
229,284702,2
9,284215,1
3832,284160,3
189,279991,2
3737,279544,3
256,275438,2
3899,274927,3
145,270655,2
3861,270244,3
232,265993,2
3848,265489,3
270,261260,2
3847,260716,3
260,256488,2
3850,255956,3
198,251743,2
3871,251283,3
201,247043,2
3699,246582,3
114,242540,2
656,715,3
749,813,3
768,848,3
693,850,3
90,794,1
450,537,3
769,874,3
799,897,3
1065,235081,3
32,233689,1
3765,233567,3
33,229485,1
3774,229360,3
65,225264,1
3746,225064,3
32,220999,1
3766,220878,3
32,216794,1
3789,216675,3
31,212567,1
3802,212449,3
33,208331,1
7,208205,1
3757,208167,3
37,204093,1
3740,203935,3
32,199875,1
1564,199755,3
35,197962,1
60,197762,1
143,177,2
843,938,3
141,911,2
64,468,1
188,217,2
851,945,3
805,912,3
746,852,3
364,192101,3
72,191444,1
16,191210,1
3686,191177,3
7,187164,1
3845,187105,3
32,182954,1
3784,182835,3
3823,178648,3
68,174506,1
141,174333,2
622,670,3
789,852,3
799,850,3
587,756,3
244,834,2
253,287,2
903,942,3
769,829,3
1312,166955,3
286,165339,2
3651,164733,3
208,160717,2
3885,160249,3
214,155994,2
3878,155514,3
259,151267,2
3703,150741,3
387,146660,3
3758,146016,3
169,141923,2
3914,141497,3
9,137214,1
191,137161,2
3892,136720,3
245,132458,2
3739,131945,3
260,127878,2
3854,127362,3
238,123116,2
3895,122615,3
257,118352,2
3788,117825,3
115,113655,2
3687,113304,3
241,109253,2
3894,108748,3
237,104493,2
3881,103994,3
226,99734,2
1058,99233,3
53,97916,1
74,16030,1
742,787,3
634,797,3
231,820,2
274,304,2
841,933,3
854,897,3
696,740,3
324,9506,3
262,8886,2
3877,8315,3
217,4072,2
3529,3581,3
142,10791,2
3696,10393,3
141,6330,2
914,5909,3
2662,9747,3
219,6705,2
3857,6213,3
198,1943,2
385,1490,3
764,870,3
528,635,3
1113,10845,3
207,9356,2
3549,8879,3
137,9206,2
3312,8826,3
143,5251,2
4266,4757,3
120,156,2
475,568,3
3350,10833,3
2299,7113,3
1644,8970,3
4343,6985,3
710,2280,3
813,1348,3
270,299,2
280,1364,2
827,888,3
188,10736,2
4428,10236,3
300,5439,3
3778,8521,3
4302,4406,3
2000,2068,3
1862,10724,3
3111,8482,3
10,8212,1
764,8154,3
1506,7063,3
2654,5348,3
2179,2321,3
593,1682,3
815,876,3
4056,10578,3
1433,6161,3
2574,10445,3
4353,7505,3
2724,2780,3
1205,10705,3
4171,9183,3
4223,10585,3
4149,5957,3
336,1444,3
826,887,3
2710,10788,3
2419,7752,3
9,10010,1
1598,9957,3
9,8020,1
4335,7968,3
3214,3283,3
754,10725,3
4388,9648,3
115,4875,2
4072,10529,3
4407,6090,3
206,1315,2
826,887,3
2830,10786,3
2578,7586,3
1449,10666,3
4300,8879,3
3743,3810,3
4261,29939,3
4403,25297,3
1929,20522,3
2027,18107,3
1810,15718,3
9,13673,1
393,13552,3
1390,12772,3
4251,11099,3
4195,6483,3
1756,1814,3
1961,383721,3
4180,381384,3
4322,376831,3
2035,372130,3
2064,369831,3
4317,367409,3
4200,362725,3
4327,358144,3
4262,353512,3
4354,348887,3
4233,344160,3
2147,339565,3
7,337232,1
1971,337181,3
4356,334846,3
4362,330122,3
4261,325388,3
4291,320818,3
4347,316168,3
4389,311463,3
2170,306717,3
173,304314,2
1539,303904,3
3709,302007,3
187,298031,2
4170,297482,3
4350,292934,3
4314,288277,3
4370,283592,3
4343,278850,3
4334,274125,3
4305,269443,3
4352,264758,3
4225,260062,3
4195,255548,3
4369,251054,3
9,246331,1
4311,246279,3
4365,241617,3
4352,236884,3
4371,232161,3
4298,227423,3
4329,222829,3
4356,218141,3
4402,213427,3
1720,208648,3
2296,206569,3
4243,203918,3
854,199148,3
2958,198036,3
4129,194723,3
3977,190119,3
3967,185796,3
3886,181502,3
2842,177281,3
7,174255,1
732,174105,3
3918,173083,3
3905,168855,3
3880,164626,3
2267,160428,3
1421,157952,3
3912,156203,3
3901,151981,3
3896,147758,3
1534,143542,3
2104,141715,3
969,139278,3
2762,3790,3
629,722,3
3028,3860,3
408,517,3
3227,130185,3
855,126641,3
2265,125494,3
419,3622,3
2855,2900,3
1084,3724,3
2316,2364,3
1731,115052,3
3486,112936,3
470,109091,3
4266,108231,3
4356,103591,3
507,98857,3
683,98095,3
2650,3830,3
697,792,3
31,3813,1
3027,3577,3
158,194,2
3866,3909,3
4373,84930,3
3265,80168,3
887,76666,3
79,75421,1
3788,3841,3
3558,3607,3
460,3723,3
2866,2921,3
1147,63039,3
1017,61584,3
3076,60193,3
2284,56757,3
211,54210,2
315,53725,3
701,3771,3
2710,2751,3
1200,3701,3
2136,2191,3
818,45036,3
808,43981,3
4406,42811,3
4377,38055,3
4280,33289,3
723,28634,3
3270,27554,3
4264,23910,3
4365,19236,3
2898,14495,3
1080,11177,3
4401,9781,3
4369,5012,3
209,236,2
1619,500040,3
630,498177,3
1152,3816,3
362,2363,3
602,1677,3
750,808,3
1816,3791,3
526,1588,3
754,818,3
2552,489236,3
4378,486299,3
2423,481557,3
1742,478896,3
2417,476799,3
1642,3623,3
1559,1625,3
2497,3762,3
829,879,3
3135,466223,3
4086,462608,3
4360,458157,3
4282,453405,3
2182,448757,3
1833,446227,3
1496,444031,3
2578,3833,3
761,849,3
3254,3826,3
169,201,2
3849,3905,3
4251,430082,3
10,425454,1
4356,425400,3
4359,420695,3
1927,415969,3
2057,413638,3
4364,411213,3
10,406470,1
4321,406414,3
3326,401733,3
366,398149,3
4078,397293,3
4340,392864,3
4333,388169,3
2001,383486,3
1975,381257,3
4315,378941,3
4050,374256,3
4350,369837,3
4145,364988,3
4378,360486,3
4353,355730,3
2019,350998,3
1974,348621,3
4247,346280,3
4297,341657,3
4247,336975,3
40,332407,1
3833,331987,3
4233,327782,3
4357,323171,3
2069,318425,3
1864,316126,3
4375,313905,3
4396,309199,3
191,304359,2
3629,303894,3
1384,299798,3
2528,298170,3
4340,295291,3
4395,290581,3
1967,285818,3
2170,283615,3
4376,281081,3
4247,276300,3
4121,271677,3
4134,267078,3
4397,262571,3
4233,257807,3
2012,253185,3
2003,250823,3
4312,248418,3
4379,243725,3
4181,239026,3
4167,234370,3
4401,229845,3
4354,225067,3
1811,220322,3
2139,218165,3
4388,215651,3
4360,210877,3
3990,206186,3
117,201924,2
3113,201535,3
911,198164,3
4362,196884,3
4251,192154,3
1643,187531,3
2417,185555,3
4360,182797,3
4331,178055,3
3681,173320,3
193,169385,2
4082,168829,3
3960,164404,3
3980,160124,3
2429,155827,3
1288,153110,3
4003,151511,3
3998,147209,3
3970,142899,3
1437,138614,3
2263,136886,3
3968,134310,3
3974,130021,3
3988,125724,3
460,121396,3
3238,120650,3
3988,117101,3
3944,112795,3
3967,108526,3
4196,104271,3
1276,99730,3
2822,98203,3
4336,95006,3
1997,90306,3
2037,87970,3
4294,85566,3
4363,80888,3
4167,76185,3
4211,71584,3
4372,67024,3
4180,62278,3
2016,57729,3
734,55335,3
183,54349,2
364,53896,3
4192,53178,3
4320,48627,3
4324,43933,3
4261,39277,3
4275,34677,3
4366,30024,3
2103,25284,3
1823,22821,3
4385,20628,3
4333,15860,3
4322,11180,3
4306,6573,3
1840,1909,3
1296,115876,3
436,114327,3
4069,113490,3
2343,109069,3
1712,106470,3
4330,104407,3
4381,99728,3
4330,94992,3
4275,90322,3
4244,85705,3
4261,81096,3
4185,76443,3
4348,71904,3
4358,67192,3
4262,62450,3
4394,57847,3
4390,53069,3
4398,48348,3
4136,43554,3
4368,39047,3
4399,34347,3
4234,29539,3
3875,24509,3
4351,20273,3
973,15528,3
2936,14312,3
4307,11025,3
4334,6363,3
1604,1673,3
2337,162114,3
4290,159405,3
4305,154815,3
4395,150152,3
4350,145387,3
4217,140666,3
4190,136083,3
4357,131521,3
4271,126809,3
4321,122245,3
4330,117582,3
4287,112889,3
2127,108234,3
1984,105903,3
4350,103546,3
4350,98802,3
4320,94072,3
4358,89425,3
1617,84738,3
204,82868,2
1836,82392,3
3228,80193,3
712,76715,3
2037,75640,3
2012,73279,3
4427,70917,3
4407,66134,3
4123,61354,3
4161,56719,3
4257,52199,3
4406,47614,3
1911,42850,3
2166,40699,3
4312,38174,3
4169,33480,3
53,28918,1
3656,28582,3
245,24318,2
30,3893,1
3177,3791,3
221,252,2
3801,3863,3
129,15651,2
291,15287,2
3413,14902,3
127,11106,2
2236,10758,3
1379,8288,3
240,6573,2
3846,6070,3
133,1827,2
392,1446,3
756,813,3
1928,221204,3
193,218921,2
3891,218478,3
210,214226,2
3734,213580,3
205,209496,2
3881,209027,3
146,204785,2
3894,204380,3
195,200126,2
973,199638,3
427,198406,3
331,381,3
691,800,3
222,734,2
190,213,2
891,933,3
771,843,3
690,746,3
448,191546,3
188,190790,2
3848,190288,3
207,186072,2
3873,185599,3
58,181356,1
3711,180793,3
4167,176684,3
4304,172188,3
2297,167516,3
94,164845,1
1416,3889,3
2105,2174,3
1807,160440,3
4374,158265,3
4302,153551,3
4378,148854,3
2341,144118,3
1804,3822,3
1626,1679,3
2416,3719,3
886,919,3
765,133478,3
2113,132375,3
4281,129914,3
4343,125261,3
740,120556,3
285,119567,2
301,118454,3
125,117935,2
1012,3909,3
69,2647,1
2372,2468,3
1645,3897,3
1938,2065,3
2011,9289,3
4122,7079,3
2632,2758,3
1009,15755,3
73,14548,1
30,14387,1
690,14238,3
2917,3882,3
641,762,3
3309,3942,3
312,434,3
3614,5396,3
1458,1586,3
2288,15864,3
4174,13369,3
4122,8997,3
74,4672,1
3821,3923,3
39,478,1
341,367,3
3102,3205,3
30,3897,1
164,12497,2
4129,12146,3
4065,7814,3
621,3458,3
105,2558,2
2193,2257,3
380,15968,3
4321,15320,3
4189,10680,3
4307,6109,3
317,1423,3
808,872,3
80,16029,1
1958,15420,3
4280,13089,3
4218,8434,3
3770,3837,3
46,15981,1
3805,15325,3
4280,11151,3
4309,6490,3
1734,1802,3
48,2688,1
1790,2223,3
49,71,1
1305,13221,3
2644,11596,3
4218,8584,3
4008,4056,3
56,16002,1
3698,15479,3
9,11420,1
4334,11368,3
4351,6686,3
1969,2020,3
1820,15986,3
4213,13798,3
4244,9210,3
4386,4558,3
4083,453670,3
4367,449221,3
4217,444475,3
2249,439903,3
1775,437425,3
4345,435292,3
4323,430574,3
4391,425943,3
4164,421090,3
4367,416568,3
1905,411828,3
2150,409672,3
2074,407158,3
1912,404707,3
3645,402438,3
278,398524,2
4151,397866,3
4259,393392,3
4048,388590,3
4351,384182,3
4245,379464,3
2228,374835,3
1723,372369,3
4320,370275,3
4362,365592,3
4367,360858,3
4179,356036,3
4243,351538,3
4398,346929,3
2138,342165,3
1872,339650,3
4357,337411,3
4265,332648,3
4311,328013,3
4278,323406,3
4222,318732,3
4359,314128,3
2019,309408,3
143,307031,2
1607,306659,3
92,304635,1
76,304352,1
107,303911,2
3140,303568,3
1321,300087,3
2744,298504,3
4188,295442,3
4262,290835,3
4357,286232,3
4310,281528,3
2014,276849,3
2015,274592,3
4355,272207,3
4206,267477,3
4196,262899,3
4184,258252,3
4391,253693,3
4310,248942,3
1921,244259,3
2113,242023,3
4317,239561,3
4295,234870,3
4202,230189,3
4135,225508,3
4391,221004,3
4354,216229,3
1860,211524,3
2321,209437,3
4327,206720,3
3313,202027,3
580,198449,3
4116,197546,3
4269,193121,3
4233,188532,3
4398,183944,3
4356,179179,3
4342,174449,3
4090,169692,3
4353,165234,3
4258,160573,3
4389,155950,3
4365,151203,3
4223,146461,3
4391,141875,3
4356,137126,3
4265,132403,3
3902,127392,3
4350,123125,3
4351,118409,3
1784,113648,3
2146,111472,3
4277,108976,3
4200,104324,3
921,99725,3
64,98556,1
2729,98383,3
4019,95415,3
3977,91077,3
3966,86762,3
3087,82481,3
616,79105,3
3996,78182,3
3941,73870,3
3989,69606,3
2122,65297,3
1658,62966,3
3978,61001,3
1718,56692,3
118,54748,2
1687,54409,3
3999,52407,3
1136,48090,3
2563,46664,3
140,43676,2
3402,43226,3
4073,39524,3
4337,35146,3
4016,30415,3
4368,26095,3
4366,21371,3
2266,16638,3
1715,14025,3
4296,11946,3
1440,7283,3
2775,5637,3
2479,2524,3
906,115819,3
42,114648,1
97,114485,1
4239,114119,3
4168,109516,3
4198,104976,3
2390,100410,3
1630,97612,3
4360,95614,3
4171,90838,3
4364,86289,3
4228,81413,3
4247,76797,3
4379,72182,3
2023,67430,3
2007,65059,3
4213,62694,3
4403,58105,3
4263,53336,3
4236,48731,3
4325,44127,3
4356,39427,3
1989,34703,3
2034,32365,3
4382,29957,3
4219,25196,3
4209,20594,3
1147,16053,3
40,14649,1
2656,14486,3
4383,11532,3
4401,6769,3
1863,2005,3
1904,121706,3
4196,119438,3
4306,114840,3
4252,110155,3
4173,105455,3
4203,100900,3
4246,96325,3
2255,91723,3
1777,89127,3
4330,86959,3
4330,82257,3
4186,77541,3
4078,72894,3
4403,68448,3
4341,63658,3
2011,58926,3
2081,56686,3
4385,54229,3
4280,49463,3
1625,44790,3
207,42887,2
1748,42398,3
3231,40202,3
40,36687,1
243,36503,2
4099,35940,3
4348,31476,3
2438,26763,3
1522,23923,3
4429,22093,3
4337,17284,3
4226,12554,3
4137,7910,3
3344,3403,3
678,261830,3
4423,260845,3
2125,256025,3
1876,253516,3
118,251272,2
3960,250923,3
4148,246611,3
9,242107,1
4123,242061,3
4135,237451,3
4354,232957,3
4378,228263,3
2114,223532,3
2017,221190,3
4377,218843,3
4327,214070,3
4210,209366,3
4251,204846,3
1145,200230,3
2752,198738,3
4340,195636,3
4116,190942,3
4357,186464,3
4193,181799,3
4389,177241,3
4381,172508,3
4337,167729,3
4068,163019,3
4298,158592,3
4305,153944,3
4398,149292,3
4351,144519,3
59,139859,1
3623,139336,3
4340,135338,3
4328,130628,3
2210,125941,3
1807,123470,3
4265,121300,3
4360,116669,3
4261,111924,3
4053,107187,3
3742,102799,3
79,98732,1
4205,98362,3
2668,93835,3
1237,90873,3
4291,89261,3
4296,84617,3
4102,79983,3
516,75514,3
3518,74661,3
4350,70788,3
4105,66024,3
2878,61554,3
1164,58331,3
1553,56824,3
220,54997,2
1821,54494,3
29,932,1
787,884,3
1899,2039,3
616,4041,3
30,3116,1
2846,2950,3
645,8009,3
37,7094,1
1057,6866,3
2519,5599,3
31,2774,1
2491,2599,3
258,16010,2
563,15545,3
42,14710,1
3783,14475,3
7,10385,1
3879,10268,3
7,6087,1
198,5971,2
3395,5492,3
28,1793,1
878,1620,3
436,547,3
2009,20285,3
7,17956,1
3865,17839,3
8,13670,1
3537,13553,3
95,9741,1
32,9463,1
3822,9297,3
31,5162,1
3812,4989,3
7,865,1
553,753,3
867,11680,3
36,10570,1
318,337,3
854,948,3
143,909,2
31,465,1
255,280,2
849,943,3
806,912,3
189,5730,2
961,5249,3
7,3975,1
3758,3857,3
29,810,1
549,598,3
743,824,3
781,848,3
781,848,3
98,837,1
205,460,2
57,36,1
929,974,3
783,849,3
785,851,3
706,851,3
169,791,2
401,447,3
285,28831,2
2661,28338,3
213,25323,2
43,24913,1
3800,24766,3
264,20609,2
3898,20131,3
225,15841,2
3192,15407,3
189,11805,2
203,11361,2
820,10893,3
2792,9841,3
203,6660,2
3900,6193,3
251,1908,2
353,1415,3
758,818,3
2144,61022,3
242,58505,2
889,57996,3
1680,56870,3
359,390,3
172,823,2
376,374,3
849,895,3
735,845,3
849,904,3
285,846,2
164,195,2
45,49146,1
3962,48975,3
212,44648,2
3373,44142,3
97,40424,1
128,40094,2
3909,39735,3
233,35459,2
3917,34972,3
223,30697,2
3815,30173,3
224,25990,2
1060,25500,3
2513,24065,3
184,21157,2
3893,20711,3
233,16440,2
3886,15935,3
235,11671,2
37,11135,1
88,10968,1
254,10682,2
529,626,3
761,812,3
57,845,1
456,554,3
201,765,2
244,271,2
886,931,3
760,817,3
1238,4052,3
194,2452,2
44,2168,1
743,2020,3
757,1052,3
74,64,1
1815,99982,3
212,97809,2
3842,97297,3
219,93111,2
622,92636,3
2736,91666,3
311,88570,3
3853,87990,3
244,83758,2
3837,83241,3
262,79055,2
2847,78535,3
814,75452,3
176,74238,2
3888,73802,3
232,69548,2
3903,69049,3
215,64779,2
3855,64263,3
248,60052,2
124,59541,2
3412,59087,3
251,55271,2
3871,54750,3
253,50508,2
3884,49989,3
204,45738,2
2159,45267,3
1489,42871,3
213,41024,2
3740,40547,3
245,36435,2
3879,35924,3
215,31677,2
3881,31196,3
79,26948,1
4001,26599,3
4280,22215,3
76,17554,1
94,17309,1
560,17000,3
2977,16217,3
1554,12878,3
47,11053,1
67,10789,1
1930,10479,3
4104,8206,3
3678,3746,3
333,99995,3
4393,99361,3
45,94653,1
3876,94170,3
4215,89938,3
4226,85375,3
2279,80784,3
1749,78236,3
4234,76113,3
4272,71482,3
4348,66853,3
4216,62010,3
4053,57419,3
4305,53023,3
2338,48350,3
1593,45683,3
4398,43717,3
4366,38951,3
4325,34213,3
4249,29518,3
4267,24895,3
4350,20251,3
2046,15493,3
1512,13090,3
54,11214,1
4225,10940,3
4229,6392,3
1743,1809,3
2316,99993,3
56,97327,1
3865,96811,3
4363,92580,3
4305,87809,3
1915,83129,3
2184,80972,3
4347,78413,3
4281,73690,3
4181,69038,3
4175,64367,3
4361,59796,3
4396,55057,3
1686,50282,3
2307,48239,3
4393,45584,3
4260,40815,3
3929,36201,3
59,31915,1
4332,31703,3
4386,27026,3
4359,22276,3
1566,17559,3
2485,15706,3
958,12821,3
81,11620,1
2615,11332,3
4314,8371,3
3627,3690,3
70,87040,1
83,86724,1
4382,86448,3
4368,81710,3
4361,76974,3
1481,72247,3
2516,70526,3
4382,67640,3
4369,62911,3
2789,58147,3
182,55099,2
114,54646,2
4070,53712,3
4216,49285,3
4332,44691,3
1750,39998,3
1841,37586,3
4199,35384,3
4057,30830,3
3979,26453,3
129,22137,2
3573,21734,3
3987,17849,3
3943,13542,3
3480,9274,3
249,5505,2
3995,4949,3
357,637,3
73,76,1
802,115933,3
43,114910,1
2148,114754,3
3991,112298,3
2431,107990,3
1357,105351,3
3996,103689,3
3993,99379,3
3934,95057,3
1537,90865,3
2185,89024,3
4132,86527,3
4184,82032,3
