cpu-id,start time(ms),width(us),actual state,predicted state,delta time(ms)
0,522.412,429.0,4,4,0.617
0,523.121,126.0,4,3,0.709
0,523.666,59.0,2,2,0.545
0,523.732,979.0,4,4,0.066
0,524.829,68.0,4,2,1.097
0,524.94,67.0,4,2,0.111
0,525.38,338.0,3,4,0.44
0,525.741,84.0,2,2,0.361
0,525.922,824.0,4,4,0.181
0,526.828,96.0,2,2,0.906
0,527.014,256.0,4,3,0.186
0,527.344,96.0,3,2,0.33
0,527.543,149.0,2,3,0.199
0,527.696,14.0,3,2,0.153
0,527.737,15.0,3,2,0.041
0,527.827,212.0,2,3,0.09
0,528.095,641.0,3,4,0.268
0,528.763,399.0,3,4,0.668
0,529.215,521.0,3,4,0.452
0,529.76,553.0,4,4,0.545
0,530.507,242.0,3,3,0.747
0,530.786,700.0,4,4,0.279
0,531.592,2.0,2,1,0.806
0,531.674,32.0,2,2,0.082
0,531.728,1010.0,4,4,0.054
0,532.809,693.0,4,4,1.081
0,533.674,45.0,2,2,0.865
0,533.732,1075.0,4,4,0.058
0,534.844,543.0,4,4,1.112
0,535.474,86.0,3,2,0.63
0,535.729,1083.0,4,4,0.255
0,536.933,307.0,3,4,1.204
0,537.324,390.0,4,4,0.391
0,537.75,73.0,2,2,0.426
0,602.105,60.0,4,2,64.355
0,602.331,1036.0,4,4,0.226
0,603.435,71.0,4,2,1.104
0,603.581,987.0,4,4,0.146
0,604.777,89.0,4,2,1.196
0,604.957,395.0,4,4,0.18
0,605.901,193.0,4,3,0.944
0,606.257,472.0,4,4,0.356
0,606.773,544.0,4,4,0.516
0,607.536,188.0,4,3,0.763
0,607.74,407.0,4,4,0.204
0,608.585,119.0,2,3,0.845
0,608.707,1043.0,4,4,0.122
0,609.807,958.0,4,4,1.1
0,610.89,512.0,4,4,1.083
0,611.486,78.0,3,2,0.596
0,611.658,45.0,2,2,0.172
0,611.708,1042.0,4,4,0.05
0,612.811,944.0,4,4,1.103
0,613.811,973.0,4,4,1.0
0,614.851,632.0,4,4,1.04
0,615.601,10.0,2,2,0.75
0,615.727,2537.0,4,4,0.126
0,618.487,912.0,4,4,2.76
0,619.488,94.0,4,2,1.001
0,619.725,1789.0,4,4,0.237
0,621.786,116.0,4,3,2.061
0,622.076,65.0,4,2,0.29
0,623.041,18.0,4,2,0.965
0,623.333,19.0,4,2,0.292
0,623.439,14.0,3,2,0.106
0,623.653,51.0,2,2,0.214
0,623.71,127.0,2,3,0.057
0,623.965,455.0,4,4,0.255
0,625.119,177.0,4,3,1.154
0,625.377,334.0,4,4,0.258
0,625.748,102.0,3,3,0.371
0,625.992,146.0,2,3,0.244
0,626.188,534.0,4,4,0.196
0,626.747,484.0,3,4,0.559
0,627.445,305.0,4,4,0.698
0,627.859,3298.0,4,4,0.414
0,631.277,321.0,4,4,3.418
0,631.63,64.0,2,2,0.353
0,631.698,998.0,4,4,0.068
0,632.743,715.0,4,4,1.045
0,633.534,177.0,3,3,0.791
0,633.731,48.0,2,2,0.197
0,633.801,454.0,4,4,0.07
0,634.773,74.0,2,2,0.972
0,634.887,445.0,4,4,0.114
0,635.464,245.0,3,3,0.577
0,635.745,182.0,2,3,0.281
0,636.001,814.0,4,4,0.256
0,636.878,141.0,2,3,0.877
0,637.085,654.0,4,4,0.207
0,638.029,81.0,2,2,0.944
0,638.236,104.0,4,3,0.207
0,638.568,145.0,3,3,0.332
0,638.737,14.0,3,2,0.169
0,640.153,400.0,3,4,1.416
0,640.668,31.0,2,2,0.515
0,640.702,542.0,3,4,0.034
0,641.321,63.0,3,2,0.619
0,641.407,64.0,3,2,0.086
0,641.846,539.0,3,4,0.439
0,642.476,247.0,3,3,0.63
0,642.767,637.0,4,4,0.291
0,643.472,57.0,2,2,0.705
0,643.665,49.0,2,2,0.193
0,643.718,759.0,4,4,0.053
0,644.625,88.0,2,2,0.907
0,644.766,988.0,4,4,0.141
0,645.881,868.0,4,4,1.115
0,646.765,154.0,2,3,0.884
0,646.968,423.0,4,4,0.203
0,647.447,78.0,3,2,0.479
0,647.596,109.0,2,3,0.149
0,647.709,326.0,3,4,0.113
0,648.108,723.0,4,4,0.399
0,648.907,264.0,3,3,0.799
0,649.269,543.0,4,4,0.362
0,649.87,272.0,3,3,0.601
0,650.263,28.0,2,2,0.393
0,650.346,432.0,4,4,0.083
0,650.894,510.0,4,4,0.548
0,651.51,83.0,3,2,0.616
0,651.731,20.0,4,2,0.221
0,651.839,807.0,4,4,0.108
0,652.814,996.0,4,4,0.975
0,654.025,689.0,4,4,1.211
0,654.815,251.0,3,3,0.79
0,655.148,23.0,4,2,0.333
0,655.241,73.0,4,2,0.093
0,656.571,71.0,3,2,1.33
0,656.787,746.0,4,4,0.216
0,657.655,66.0,2,2,0.868
0,657.745,81.0,4,2,0.09
0,657.996,130.0,4,3,0.251
0,658.522,115.0,2,3,0.526
0,658.862,535.0,4,4,0.34
0,659.464,81.0,3,2,0.602
0,659.632,79.0,2,2,0.168
0,659.714,1042.0,4,4,0.082
0,660.814,94.0,4,2,1.1
0,661.038,696.0,3,4,0.224
0,661.787,997.0,4,4,0.749
0,662.835,367.0,4,4,1.048
0,663.339,106.0,3,3,0.504
0,663.521,68.0,2,2,0.182
0,663.677,21.0,2,2,0.156
0,663.703,623.0,3,4,0.026
0,664.389,351.0,3,4,0.686
0,664.768,717.0,4,4,0.379
0,665.666,44.0,2,2,0.898
0,665.74,993.0,4,4,0.074
0,666.937,328.0,4,4,1.197
0,667.349,93.0,4,2,0.412
0,667.601,2171.0,4,4,0.252
0,669.963,798.0,4,4,2.362
0,670.798,575.0,4,4,0.835
0,671.478,96.0,4,2,0.68
0,671.728,283.0,4,3,0.25
0,672.889,151.0,4,3,1.161
0,673.318,396.0,3,4,0.429
0,673.789,468.0,4,4,0.471
0,674.433,192.0,3,3,0.644
0,674.649,62.0,2,2,0.216
0,674.714,83.0,4,2,0.065
0,675.199,60.0,3,2,0.485
0,675.591,120.0,2,3,0.392
0,675.715,81.0,4,2,0.124
0,675.866,883.0,4,4,0.151
0,676.873,727.0,4,4,1.007
0,677.751,1032.0,4,4,0.878
0,678.832,561.0,4,4,1.081
0,679.593,111.0,2,3,0.761
0,679.709,1043.0,4,4,0.116
0,680.863,888.0,4,4,1.154
0,681.818,1609.0,4,4,0.955
0,683.682,18.0,2,2,1.864
0,683.707,1008.0,4,4,0.025
0,684.885,929.0,4,4,1.178
0,685.887,38.0,2,2,1.002
0,686.028,778.0,4,4,0.141
0,686.894,145.0,2,3,0.866
0,687.113,364.0,4,4,0.219
0,687.666,30.0,2,2,0.553
0,687.703,77.0,3,2,0.037
0,688.023,115.0,2,3,0.32
0,688.291,67.0,4,2,0.268
0,690.08,158.0,4,3,1.789
0,690.375,101.0,3,3,0.295
0,690.578,140.0,2,3,0.203
0,690.751,118.0,4,3,0.173
0,690.995,58.0,2,2,0.244
0,691.101,19.0,2,2,0.106
0,691.178,151.0,2,3,0.077
0,692.053,638.0,2,4,0.875
0,692.693,1064.0,4,4,0.64
0,693.893,819.0,4,4,1.2
0,694.776,513.0,4,4,0.883
0,695.505,203.0,2,3,0.729
0,695.712,884.0,4,4,0.207
0,696.818,938.0,4,4,1.106
0,697.907,877.0,4,4,1.089
0,698.992,491.0,4,4,1.085
0,699.559,81.0,2,2,0.567
0,699.768,386.0,4,4,0.209
0,700.263,78.0,4,2,0.495
0,700.445,275.0,3,3,0.182
0,700.745,1029.0,4,4,0.3
0,701.83,585.0,4,4,1.085
0,702.495,270.0,3,3,0.665
0,702.797,701.0,4,4,0.302
0,703.768,886.0,4,4,0.971
0,704.899,198.0,4,3,1.131
0,705.211,135.0,4,3,0.312
0,706.342,69.0,4,2,1.131
0,706.558,179.0,4,3,0.216
0,706.764,359.0,4,4,0.206
0,707.379,187.0,4,3,0.615
0,707.82,206.0,4,3,0.441
0,708.054,98.0,3,2,0.234
0,708.782,930.0,4,4,0.728
0,709.743,1039.0,4,4,0.961
0,711.061,299.0,4,3,1.318
0,711.418,87.0,3,2,0.357
0,711.612,82.0,2,2,0.194
0,711.698,91.0,3,2,0.086
0,711.821,286.0,3,3,0.123
0,712.162,574.0,3,4,0.341
0,712.769,454.0,3,4,0.607
0,713.302,449.0,4,4,0.533
0,713.812,587.0,4,4,0.51
0,714.55,198.0,3,3,0.738
0,714.788,752.0,4,4,0.238
0,715.821,981.0,4,4,1.033
0,716.846,2745.0,4,4,1.025
0,719.847,965.0,4,4,3.001
0,720.946,342.0,4,4,1.099
0,721.356,363.0,4,4,0.41
0,721.749,276.0,4,3,0.393
0,722.98,144.0,4,3,1.231
0,723.37,19.0,4,2,0.39
0,724.459,147.0,3,3,1.089
0,724.756,68.0,4,2,0.297
0,724.88,690.0,4,4,0.124
0,725.647,61.0,2,2,0.767
0,725.728,32.0,2,2,0.081
0,725.823,88.0,2,2,0.095
0,725.941,818.0,4,4,0.118
0,726.822,195.0,2,3,0.881
0,727.144,216.0,4,3,0.322
0,727.422,70.0,3,2,0.278
0,727.638,54.0,2,2,0.216
0,727.696,98.0,3,2,0.058
0,727.827,365.0,3,4,0.131
0,728.236,512.0,4,4,0.409
0,728.803,498.0,3,4,0.567
0,729.433,302.0,3,4,0.63
0,729.766,752.0,4,4,0.333
0,730.665,34.0,2,2,0.899
0,730.704,770.0,4,4,0.039
0,731.784,1077.0,4,4,1.08
0,732.929,603.0,4,4,1.145
0,733.784,1469.0,4,4,0.855
0,735.363,90.0,4,2,1.579
0,735.528,116.0,3,3,0.165
0,735.812,587.0,3,4,0.284
0,736.46,286.0,3,3,0.648
0,736.779,793.0,4,4,0.319
0,737.814,128.0,4,3,1.035
0,738.055,659.0,4,4,0.241
0,738.846,202.0,4,3,0.791
0,740.183,90.0,4,2,1.337
0,740.43,189.0,3,3,0.247
0,741.32,326.0,3,4,0.89
0,742.27,61.0,3,2,0.95
0,742.387,323.0,3,4,0.117
0,742.748,623.0,4,4,0.361
0,743.456,69.0,3,2,0.708
0,743.607,90.0,2,2,0.151
0,743.7,1013.0,4,4,0.093
0,744.807,927.0,4,4,1.107
0,745.753,84.0,2,2,0.946
0,745.919,868.0,4,4,0.166
0,746.855,94.0,2,2,0.936
0,747.015,471.0,4,4,0.16
0,747.561,68.0,2,2,0.546
0,747.748,335.0,3,4,0.187
0,748.192,563.0,4,4,0.444
0,748.812,430.0,3,4,0.62
0,749.347,407.0,4,4,0.535
0,749.808,586.0,4,4,0.461
0,750.53,223.0,3,3,0.722
0,750.793,701.0,4,4,0.263
0,751.822,979.0,4,4,1.029
0,753.034,780.0,4,4,1.212
0,753.884,189.0,3,3,0.85
0,754.209,542.0,4,4,0.325
0,754.803,257.0,3,3,0.594
0,759.656,58.0,2,2,4.853
0,759.717,21.0,4,2,0.061
0,759.776,941.0,4,4,0.059
0,760.755,987.0,4,4,0.979
0,761.881,903.0,4,4,1.126
0,762.856,610.0,4,4,0.975
0,763.536,90.0,3,2,0.68
0,763.76,955.0,4,4,0.224
0,764.754,546.0,4,4,0.994
0,771.273,14.0,3,2,6.519
0,771.342,17.0,4,2,0.069
0,771.899,75.0,4,2,0.557
0,772.268,98.0,4,2,0.369
0,772.834,63.0,4,2,0.566
0,772.987,197.0,2,3,0.153
0,773.369,63.0,3,2,0.382
0,773.517,225.0,2,3,0.148
0,774.565,136.0,2,3,1.048
0,774.703,472.0,4,4,0.138
0,775.351,358.0,3,4,0.648
0,775.826,891.0,4,4,0.475
0,776.739,1031.0,4,4,0.913
0,777.829,908.0,4,4,1.09
0,778.753,289.0,4,3,0.924
0,779.098,15.0,4,2,0.345
0,779.172,538.0,4,4,0.074
0,779.752,958.0,4,4,0.58
0,780.77,560.0,4,4,1.018
0,781.491,223.0,3,3,0.721
0,781.996,713.0,3,4,0.505
0,782.738,501.0,4,4,0.742
0,783.365,69.0,4,2,0.627
0,783.597,2255.0,4,4,0.232
0,786.018,713.0,4,4,2.421
0,786.765,352.0,4,4,0.747
0,787.615,108.0,4,3,0.85
0,787.742,68.0,4,2,0.127
0,787.881,191.0,4,3,0.139
0,788.296,220.0,4,3,0.415
0,788.939,475.0,4,4,0.643
0,789.585,97.0,4,2,0.646
0,790.255,372.0,4,4,0.67
0,791.674,76.0,4,2,1.419
0,791.813,291.0,4,3,0.139
0,792.364,70.0,4,2,0.551
0,792.798,371.0,4,4,0.434
0,793.337,65.0,4,2,0.539
0,793.818,161.0,4,3,0.481
0,794.227,70.0,4,2,0.409
0,794.764,345.0,4,4,0.537
0,795.932,102.0,4,3,1.168
0,796.208,69.0,3,2,0.276
0,796.331,25.0,2,2,0.123
0,796.546,19.0,2,2,0.215
0,796.656,46.0,2,2,0.11
0,796.706,207.0,4,3,0.05
0,796.997,746.0,4,4,0.291
0,797.839,914.0,4,4,0.842
0,798.802,475.0,4,4,0.963
0,799.38,105.0,4,3,0.578
0,799.575,139.0,3,3,0.195
0,799.737,651.0,4,4,0.162
0,800.454,258.0,3,3,0.717
0,800.744,1001.0,4,4,0.29
0,801.887,699.0,4,4,1.143
0,802.73,629.0,4,4,0.843
0,803.455,103.0,3,3,0.725
0,803.661,36.0,2,2,0.206
0,803.704,802.0,4,4,0.043
0,804.618,78.0,2,2,0.914
0,804.703,19.0,4,2,0.085
0,804.743,64.0,4,2,0.04
0,804.927,790.0,4,4,0.184
0,805.797,20.0,2,2,0.87
0,805.97,364.0,4,4,0.173
0,806.543,307.0,4,4,0.573
0,807.234,21.0,4,2,0.691
0,807.33,441.0,4,4,0.096
0,808.048,115.0,4,3,0.718
0,808.831,141.0,4,3,0.783
0,809.073,641.0,4,4,0.242
0,809.742,1046.0,4,4,0.669
0,811.004,300.0,4,3,1.262
0,811.512,62.0,3,2,0.508
0,811.667,35.0,2,2,0.155
0,811.707,342.0,3,4,0.04
0,812.123,622.0,4,4,0.416
0,812.821,355.0,3,4,0.698
0,813.274,476.0,4,4,0.453
0,813.815,506.0,3,4,0.541
0,814.472,275.0,3,3,0.657
0,814.802,717.0,4,4,0.33
0,815.752,1102.0,4,4,0.95
0,816.993,727.0,4,4,1.241
0,817.756,1032.0,4,4,0.763
0,818.92,475.0,4,4,1.164
0,819.527,19.0,4,2,0.607
0,819.641,1120.0,4,4,0.114
0,820.8,372.0,4,4,1.159
0,821.271,219.0,4,3,0.471
0,821.669,35.0,2,2,0.398
0,821.71,359.0,4,4,0.041
0,822.217,189.0,4,3,0.507
0,823.063,98.0,4,2,0.846
0,823.812,188.0,4,3,0.749
0,824.078,186.0,4,3,0.266
0,825.129,88.0,3,2,1.051
0,825.615,101.0,2,3,0.486
0,825.72,117.0,2,3,0.105
0,825.997,171.0,2,3,0.277
0,826.197,530.0,3,4,0.2
0,826.779,486.0,3,4,0.582
0,827.357,84.0,3,2,0.578
0,827.512,179.0,2,3,0.155
0,827.695,181.0,4,3,0.183
0,828.02,353.0,3,4,0.325
0,828.45,288.0,3,3,0.43
0,828.763,80.0,4,2,0.313
0,828.878,660.0,4,4,0.115
0,829.658,59.0,2,2,0.78
0,829.723,1017.0,4,4,0.065
0,830.924,543.0,4,4,1.201
0,831.559,94.0,3,2,0.635
0,831.783,166.0,2,3,0.224
0,832.01,742.0,4,4,0.227
0,832.916,124.0,2,3,0.906
0,833.107,609.0,4,4,0.191
0,833.77,387.0,3,4,0.663
0,834.248,537.0,4,4,0.478
0,834.842,454.0,4,4,0.594
0,835.434,80.0,3,2,0.592
0,835.596,62.0,2,2,0.162
0,835.795,954.0,4,4,0.199
0,836.857,905.0,4,4,1.062
0,837.898,282.0,4,3,1.041
0,838.392,247.0,4,3,0.494
0,838.805,536.0,4,4,0.413
0,840.408,135.0,3,3,1.603
0,840.625,89.0,2,2,0.217
0,840.73,244.0,4,3,0.105
0,841.591,86.0,2,2,0.861
0,841.85,164.0,4,3,0.259
0,842.115,195.0,4,3,0.265
0,842.549,87.0,2,2,0.434
0,842.791,21.0,2,2,0.242
0,842.941,139.0,4,3,0.15
0,843.405,122.0,3,3,0.464
0,843.582,125.0,2,3,0.177
0,843.716,3069.0,4,4,0.134
0,846.977,456.0,4,4,3.261
0,847.511,83.0,4,2,0.534
0,847.713,3012.0,4,4,0.202
0,850.818,559.0,4,4,3.105
0,851.498,74.0,4,2,0.68
0,851.786,1028.0,4,4,0.288
0,852.988,821.0,4,4,1.202
0,853.879,153.0,2,3,0.891
0,854.157,454.0,3,4,0.278
0,854.828,358.0,3,4,0.671
0,855.474,239.0,3,3,0.646
0,855.753,296.0,4,3,0.279
0,856.156,182.0,3,3,0.403
0,856.635,87.0,4,2,0.479
0,858.257,17.0,4,2,1.622
0,858.356,367.0,4,4,0.099
0,858.739,623.0,4,4,0.383
0,859.591,3753.0,4,4,0.852
0,863.458,68.0,4,2,3.867
0,863.637,112.0,4,3,0.179
0,863.784,3697.0,4,4,0.147
0,867.743,3338.0,4,4,3.959
0,871.218,138.0,4,3,3.475
0,871.774,75.0,4,2,0.556
0,871.88,403.0,4,4,0.106
0,872.462,381.0,4,4,0.582
0,873.459,233.0,4,3,0.997
0,873.781,269.0,4,3,0.322
0,874.481,244.0,2,3,0.7
0,874.728,526.0,4,4,0.247
0,875.636,71.0,2,2,0.908
0,875.71,85.0,4,2,0.074
0,875.814,423.0,4,4,0.104
0,876.42,252.0,3,3,0.606
0,876.761,971.0,4,4,0.341
0,877.772,984.0,4,4,1.011
0,878.906,453.0,4,4,1.134
0,879.435,81.0,4,2,0.529
0,879.611,125.0,4,3,0.176
0,879.768,3695.0,4,4,0.157
0,883.589,21.0,4,2,3.821
0,883.716,2133.0,4,4,0.127
0,885.902,1687.0,4,4,2.186
0,887.869,80.0,4,2,1.967
0,888.128,609.0,4,4,0.259
0,888.782,984.0,4,4,0.654
0,890.06,108.0,4,3,1.278
0,890.411,360.0,3,4,0.351
0,890.87,52.0,4,2,0.459
0,891.543,14.0,3,2,0.673
0,892.221,49.0,2,2,0.678
0,892.318,392.0,4,4,0.097
0,892.734,659.0,3,4,0.416
0,894.098,376.0,2,4,1.364
0,894.505,182.0,2,3,0.407
0,894.691,609.0,2,4,0.186
0,895.356,53.0,2,2,0.665
0,895.476,71.0,2,2,0.12
0,895.569,123.0,2,3,0.093
0,895.696,924.0,2,4,0.127
0,896.672,16.0,2,2,0.976
0,896.691,1000.0,2,4,0.019
0,897.95,736.0,2,4,1.259
0,898.688,153.0,2,3,0.738
0,898.891,50.0,2,2,0.203
0,898.957,34.0,2,2,0.066
0,899.006,17.0,2,2,0.049
0,899.067,78.0,3,2,0.061
0,899.18,6.0,2,2,0.113
0,899.279,53.0,2,2,0.099
0,899.4,129.0,2,3,0.121
0,899.542,28.0,2,2,0.142
0,899.582,31.0,2,2,0.04
0,899.625,29.0,2,2,0.043
0,899.666,23.0,2,2,0.041
0,899.692,7.0,2,2,0.026
0,899.712,30.0,2,2,0.02
0,899.754,30.0,2,2,0.042
0,899.797,29.0,2,2,0.043
0,899.838,30.0,2,2,0.041
0,899.881,29.0,2,2,0.043
0,899.922,29.0,2,2,0.041
0,899.963,31.0,2,2,0.041
0,900.006,30.0,2,2,0.043
0,900.074,4.0,2,2,0.068
0,900.092,29.0,2,2,0.018
0,900.133,30.0,2,2,0.041
0,900.175,62.0,2,2,0.042
0,900.25,30.0,2,2,0.075
0,900.293,29.0,2,2,0.043
0,900.334,35.0,2,2,0.041
0,900.381,32.0,2,2,0.047
0,900.425,28.0,2,2,0.044
0,900.465,27.0,2,2,0.04
0,900.505,29.0,2,2,0.04
0,900.548,28.0,2,2,0.043
0,900.59,29.0,2,2,0.042
0,900.631,32.0,2,2,0.041
0,900.676,16.0,2,2,0.045
0,900.696,7.0,2,2,0.02
0,900.718,27.0,2,2,0.022
0,900.758,29.0,2,2,0.04
0,900.799,30.0,2,2,0.041
0,900.841,28.0,2,2,0.042
0,900.881,30.0,2,2,0.04
0,900.924,29.0,2,2,0.043
0,900.965,31.0,2,2,0.041
0,901.008,28.0,2,2,0.043
0,901.05,30.0,2,2,0.042
0,901.091,26.0,2,2,0.041
0,901.145,14.0,2,2,0.054
0,901.171,29.0,2,2,0.026
0,901.24,144.0,2,3,0.069
0,901.477,15.0,2,2,0.237
0,901.505,39.0,2,2,0.028
0,901.557,15.0,2,2,0.052
0,901.585,44.0,2,2,0.028
0,901.728,61.0,2,2,0.143
0,901.815,376.0,2,4,0.087
0,902.207,154.0,2,3,0.392
0,902.399,153.0,2,3,0.192
0,902.607,10.0,2,2,0.208
0,902.844,281.0,3,3,0.237
0,903.179,17.0,2,2,0.335
0,903.303,123.0,4,3,0.124
0,903.88,467.0,2,4,0.577
0,904.388,72.0,4,2,0.508
0,905.015,273.0,4,3,0.627
0,905.528,287.0,4,3,0.513
0,905.902,77.0,4,2,0.374
0,906.247,62.0,3,2,0.345
0,906.481,279.0,2,3,0.234
0,906.825,395.0,4,4,0.344
0,907.517,72.0,2,2,0.692
0,908.225,340.0,3,4,0.708
0,908.711,269.0,4,3,0.486
0,909.164,551.0,3,4,0.453
0,909.753,995.0,4,4,0.589
0,910.865,408.0,4,4,1.112
0,911.362,90.0,3,2,0.497
0,911.55,140.0,2,3,0.188
0,911.694,1042.0,4,4,0.144
0,912.756,993.0,4,4,1.062
0,913.813,1516.0,4,4,1.057
0,915.429,85.0,3,2,1.616
0,915.614,26.0,2,2,0.185
0,915.745,810.0,4,4,0.131
0,916.733,1075.0,4,4,0.988
0,918.053,748.0,4,4,1.32
0,918.894,180.0,3,3,0.841
0,919.186,363.0,4,4,0.292
0,919.626,66.0,2,2,0.44
0,919.78,458.0,3,4,0.154
0,920.337,477.0,4,4,0.557
0,920.884,506.0,4,4,0.547
0,921.67,28.0,2,2,0.786
0,921.705,266.0,4,3,0.035
0,922.191,218.0,3,3,0.486
0,922.954,348.0,4,4,0.763
0,923.725,19.0,4,2,0.771
0,924.019,176.0,4,3,0.294
0,924.412,177.0,3,3,0.393
0,925.15,561.0,3,4,0.738
0,925.731,1030.0,4,4,0.581
0,926.862,541.0,4,4,1.131
0,927.612,94.0,2,2,0.75
0,927.714,3045.0,4,4,0.102
0,930.869,475.0,4,4,3.155
0,931.436,94.0,4,2,0.567
0,931.649,3825.0,4,4,0.213
0,935.601,13.0,2,2,3.952
0,935.727,1021.0,4,4,0.126
0,936.82,578.0,3,4,1.093
0,937.445,1287.0,4,4,0.625
0,939.614,114.0,4,3,2.169
0,939.952,112.0,4,3,0.338
0,940.525,199.0,4,3,0.573
0,940.74,207.0,4,3,0.215
0,941.395,340.0,3,4,0.655
0,941.767,944.0,4,4,0.372
0,942.762,595.0,4,4,0.995
0,943.471,59.0,3,2,0.709
0,943.617,84.0,2,2,0.146
0,943.705,361.0,3,4,0.088
0,944.113,1657.0,4,4,0.408
0,945.881,1603.0,4,4,1.768
0,947.579,94.0,4,2,1.698
0,947.854,3525.0,4,4,0.275
0,951.521,20.0,4,2,3.667
0,951.635,3219.0,4,4,0.114
0,954.939,356.0,4,4,3.304
0,955.568,163.0,4,3,0.629
0,955.758,70.0,4,2,0.19
0,956.176,166.0,4,3,0.418
0,956.953,499.0,4,4,0.777
0,957.987,725.0,4,4,1.034
0,958.788,487.0,4,4,0.801
0,959.596,113.0,2,3,0.808
0,959.714,248.0,4,3,0.118
0,960.334,410.0,4,4,0.62
0,960.81,944.0,4,4,0.476
0,961.806,977.0,4,4,0.996
0,962.951,481.0,4,4,1.145
0,963.532,84.0,4,2,0.581
0,963.758,2990.0,4,4,0.226
0,966.879,616.0,4,4,3.121
0,967.589,83.0,4,2,0.71
0,967.807,2942.0,4,4,0.218
0,970.865,247.0,3,3,3.058
0,971.256,20.0,4,2,0.391
0,971.49,133.0,4,3,0.234
0,971.915,118.0,4,3,0.425
0,972.192,253.0,4,3,0.277
0,973.195,125.0,3,3,1.003
0,973.664,34.0,2,2,0.469
0,973.702,579.0,4,4,0.038
0,974.855,365.0,4,4,1.153
0,975.293,65.0,4,2,0.438
0,975.488,142.0,3,3,0.195
0,975.745,67.0,4,2,0.257
0,975.851,839.0,4,4,0.106
0,977.068,2264.0,4,4,1.217
0,979.554,181.0,3,3,2.486
0,979.766,970.0,4,4,0.212
0,980.765,547.0,3,4,0.999
0,981.487,198.0,4,3,0.722
0,981.753,136.0,4,3,0.266
0,982.251,497.0,4,4,0.498
0,982.905,298.0,4,3,0.654
0,983.273,95.0,4,2,0.368
0,983.467,251.0,3,3,0.194
0,983.742,188.0,2,3,0.275
0,983.967,846.0,4,4,0.225
0,984.883,128.0,2,3,0.916
0,985.083,730.0,4,4,0.2
0,985.887,243.0,3,3,0.804
0,986.283,519.0,4,4,0.396
0,986.893,420.0,3,4,0.61
0,987.425,141.0,3,3,0.532
0,987.638,52.0,2,2,0.213
0,987.695,69.0,4,2,0.057
0,987.863,437.0,4,4,0.168
0,988.667,71.0,4,2,0.804
0,988.788,382.0,4,4,0.121
0,989.883,69.0,4,2,1.095
0,991.655,1046.0,4,4,1.772
0,993.072,680.0,4,4,1.417
0,993.874,876.0,4,4,0.802
0,994.82,447.0,4,4,0.946
0,995.347,79.0,4,2,0.527
0,995.524,61.0,3,2,0.177
0,995.654,45.0,2,2,0.13
0,995.704,1032.0,4,4,0.05
0,996.921,2165.0,4,4,1.217
0,999.177,66.0,4,2,2.256
0,999.327,69.0,4,2,0.15
0,999.474,243.0,3,3,0.147
0,999.737,12.0,3,2,0.263
0,999.779,470.0,3,4,0.042
0,1000.291,89.0,4,2,0.512
0,1000.437,273.0,3,3,0.146
0,1000.737,618.0,3,4,0.3
0,1001.429,313.0,3,4,0.692
0,1001.759,742.0,4,4,0.33
0,1002.598,106.0,2,3,0.839
0,1002.707,609.0,4,4,0.109
0,1003.392,13.0,3,2,0.685
0,1003.465,158.0,2,3,0.073
0,1003.67,25.0,2,2,0.205
0,1003.711,997.0,4,4,0.041
0,1004.746,64.0,4,2,1.035
0,1005.012,94.0,4,2,0.266
0,1005.214,529.0,4,4,0.202
0,1005.756,93.0,4,2,0.542
0,1006.046,67.0,4,2,0.29
0,1006.274,447.0,4,4,0.228
0,1006.771,72.0,3,2,0.497
0,1007.31,401.0,4,4,0.539
0,1007.734,556.0,3,4,0.424
0,1008.357,357.0,4,4,0.623
0,1008.762,65.0,4,2,0.405
0,1008.86,562.0,3,4,0.098
0,1009.467,246.0,3,3,0.607
0,1009.729,802.0,4,4,0.262
0,1010.66,47.0,2,2,0.931
0,1010.71,651.0,4,4,0.05
0,1011.415,117.0,3,3,0.705
0,1011.6,105.0,2,3,0.185
0,1011.757,954.0,4,4,0.157
0,1012.735,67.0,2,2,0.978
0,1012.863,849.0,4,4,0.128
0,1013.729,169.0,2,3,0.866
0,1013.92,806.0,4,4,0.191
0,1014.78,211.0,3,3,0.86
0,1015.137,178.0,4,3,0.357
0,1015.38,122.0,4,3,0.243
0,1015.594,100.0,2,2,0.214
0,1015.699,480.0,3,4,0.105
0,1016.231,492.0,4,4,0.532
0,1016.745,548.0,3,4,0.514
0,1017.364,348.0,4,4,0.619
0,1017.733,689.0,4,4,0.369
0,1018.48,251.0,3,3,0.747
0,1018.757,339.0,4,4,0.277
0,1019.139,102.0,3,3,0.382
0,1019.344,165.0,2,3,0.205
0,1019.543,206.0,3,3,0.199
0,1019.776,923.0,4,4,0.233
0,1020.885,831.0,4,4,1.109
0,1022.117,674.0,4,4,1.232
0,1022.995,110.0,4,3,0.878
0,1023.816,118.0,4,3,0.821
0,1025.181,350.0,4,4,1.365
0,1025.745,171.0,4,3,0.564
0,1026.056,16.0,4,2,0.311
0,1026.215,124.0,3,3,0.159
0,1026.419,306.0,3,4,0.204
0,1026.774,230.0,4,3,0.355
0,1027.77,3618.0,4,4,0.996
0,1031.508,65.0,4,2,3.738
0,1031.675,3120.0,4,4,0.167
0,1034.944,327.0,4,4,3.269
0,1035.367,102.0,4,3,0.423
